Time;Electrical energy demand in kW;Heating energy  demand in kW;DHW demand in kW
22:24;82,87843355;178,8117762;2,05195665
22:25;83,16825807;179,5695535;2,137916367
22:26;84,13206096;182,0895199;2,423772882
22:27;84,4410682;182,8974526;2,515422048
22:28;84,76047276;183,7325702;2,61015498
22:29;85,24097087;184,9888842;2,752667019
22:30;86,06796824;185,8001534;2,893906721
22:31;86,61113831;185,6977709;2,937753939
22:32;87,03309635;185,6182357;2,971816357
22:33;87,52523869;185,5254715;3,011544378
22:34;88,06242811;185,4242162;3,05490881
22:35;88,53955273;185,3342827;3,093424531
22:36;89,07480449;185,2333927;3,136632546
22:37;89,43075126;185,1663;3,165366227
22:38;89,94177203;185,0699773;3,206618203
22:39;90,66143197;184,9343281;3,264712505
22:40;91,24950638;184,8234815;3,31218461
22:41;91,51494433;184,7734489;3,333611998
22:42;91,96623739;184,6883843;3,370042475
22:43;92,87113964;184,5178186;3,443090399
22:44;93,26145217;184,4442483;3,474598243
22:45;92,6963356;185,5166001;3,23241933
22:46;92,31731605;186,5109111;3,014006635
22:47;91,9456637;187,4858952;2,799839339
22:48;91,42029473;188,8641359;2,497091749
22:49;91,10689187;189,6863096;2,316491135
22:50;90,66750231;190,8389939;2,063289794
22:51;90,28640383;191,8387588;1,8436791
22:52;89,76300854;193,2118218;1,542068855
22:53;89,60261334;193,6325988;1,44963999
22:54;89,25176192;194,5530142;1,247459372
22:55;88,88391053;195,5180269;1,035482411
22:56;88,50555149;196,5106052;0,817450334
22:57;87,7926908;198,3807072;0,406659319
22:58;87,50113083;199,1455789;0,238645824
22:59;86,83053532;200,9048034;0
23:00;86,78939481;203,383417;0,0021805
23:01;86,46424659;206,8264941;0,004562803
23:02;86,16728318;209,971115;0,0067386
23:03;85,83280214;213,5130197;0,009189283
23:04;85,58864362;216,0984763;0,010978188
23:05;85,29718045;219,1848538;0,013113687
23:06;84,98259584;222,5160701;0,015418592
23:07;84,67898385;225,7310946;0,017643102
23:08;84,39296365;228,7598352;0,019738721
23:09;83,9466482;233,4859828;0,023008794
23:10;83,66644975;236,4530754;0,025061758
23:11;83,55386994;237,6452116;0,02588661
23:12;83,09753122;242,4774982;0,029230122
23:13;82,73419461;246,3249619;0,031892224
23:14;82,66961619;247,0087992;0,032365379
23:15;82,96965838;237,5912897;5,75008475
23:16;83,3499347;227,4271611;11,37280498
23:17;83,81400072;215,0234782;18,23442994
23:18;84,19007954;204,9715415;23,79508644
23:19;84,57577463;194,6625782;29,49792812
23:20;85,05565263;181,8362685;36,59334708
23:21;85,30697873;175,1187563;40,30942475
23:22;85,72422119;163,9665863;46,47872211
23:23;86,27003685;149,3778772;54,54908733
23:24;86,57095436;141,3348723;58,99841769
23:25;86,94557709;131,3218541;64,53754475
23:26;87,26848974;122,6909571;69,31209269
23:27;87,83043746;107,6710658;77,62098464
23:28;88,36143603;93,47839168;85,47226624
23:29;88,31899048;94,61288795;84,84467136
23:30;87,52654437;84,73301032;83,13008814
23:31;86,38862508;81,88087489;77,01782804
23:32;85,15620759;78,79188467;70,39797702
23:33;84,26682244;76,56268711;65,62070203
23:34;83,20290201;73,89602598;59,90592208
23:35;82,269786;71,55721934;54,89374967
23:36;81,21981869;68,92553098;49,253918
23:37;79,71026539;65,14191427;41,14544982
23:38;78,34486294;61,71960415;33,81127861
23:39;77,74570685;60,21785063;30,59295032
23:40;76,66012334;57,49689211;24,76180852
23:41;75,98120798;55,79522615;21,11505851
23:42;74,42984152;51,90680692;12,7819936
23:43;72,60844011;47,3415592;2,998453466
23:44;72,85612898;47,96237843;4,328898227
23:45;71,39435876;43,0313041;0,150269541
23:46;70,62429269;39,66111101;0,188076782
23:47;70,07240295;37,24576638;0,215172414
23:48;69,27866912;33,77199138;0,254141649
23:49;68,4524879;30,15621045;0,294703924
23:50;67,69972828;26,86175904;0,331661485
23:51;67,16387398;24,51659348;0,357969841
23:52;66,27679747;20,63430441;0,401521837
23:53;65,72333564;18,21207948;0,428694654
23:54;64,87337789;14,4922406;0,470424264
23:55;64,50900885;12,89758003;0,488313362
23:56;63,99393626;10,64336556;0,513601417
23:57;62,78609469;5,357248673;0,572901726
23:58;62,02552481;2,028615662;0,61024274
23:59;61,67032593;0,474088271;0,62768162
