Port;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95
root.thermals[7].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[7].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[7].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[7].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[7].consumptionOutput;-200;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;-200;0;0;-200;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;0;0;-200;0;-200;0;0;0;0;-200;0;0;0;0;-200;0;0;-200
root.thermals[7].balanceOutput;-200;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;-200;0;0;-200;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;0;0;-200;0;-200;0;0;0;0;-200;0;0;0;0;-200;0;0;-200
root.thermals[8].probabilityInput;1;1;1;0,5;0,25;0,5;0,5;0,75;0,75;0;0,5;0;0,5;0;0;1;0,25;0;0,75;1;0,25;0,75;0,75;0,25;0,5;0,5;0,75;0;0,75;1;0;0;0,5;0,25;0,75;0,25;1;0,25;0,75;0,5;0,25;0,75;0,5;0,75;0,75;0,75;1;1;0;1;0,25;0,5;0,5;0,25;1;0,5;1;0,25;0;0,75;0,75;0,5;0,5;0,5;0,25;0;1;0;0;0,5;1;0,75;0,75;0,25;0,5;0,25;1;0,75;0,5;0,5;0,75;0;0,75;0;0;0,5;0,75;1;0;1;0,75;0;0,5;0,25;0,75;1
root.thermals[8].commandInput;true;true;true;false;false;false;true;false;false;false;true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;true;true;false;false;false;false;false;true;false;true;false;false;false;false;false;true;false;false;true;false;false;true;false;false;false;true;false;false;false;true;false;false;false;false;false;true;false;false;false;false;false;true;false;false;true;true;false;false;false;false;false;true;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;true;false
root.thermals[8].temperatureOutput;5;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;3,5;2;2,5;3;3,5;4;4,5;3;3,5;2;2,5;3;3,5;4;4,5;3;3,5;4;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;4;4,5;3;3,5;4;4,5;5;5,5;4;4,5;5;3,5;2;2,5;3;3,5;4;4,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;4;2,5;3;3,5;2;2,5;3;3,5;2;2,5
root.thermals[8].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[8].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[8].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[8].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[8].consumptionOutput;-200;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;0;-200;0;-200;0;0;0;0;0;-200;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;-200;-200;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;-200;0
root.thermals[8].balanceOutput;-200;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;0;-200;0;-200;0;0;0;0;0;-200;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;-200;-200;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;-200;0
root.thermals[9].probabilityInput;1;1;1;0,5;0,25;0,5;0,5;0,75;0,75;0;0,5;0;0,5;0;0;1;0,25;0;0,75;1;0,25;0,75;0,75;0,25;0,5;0,5;0,75;0;0,75;1;0;0;0,5;0,25;0,75;0,25;1;0,25;0,75;0,5;0,25;0,75;0,5;0,75;0,75;0,75;1;1;0;1;0,25;0,5;0,5;0,25;1;0,5;1;0,25;0;0,75;0,75;0,5;0,5;0,5;0,25;0;1;0;0;0,5;1;0,75;0,75;0,25;0,5;0,25;1;0,75;0,5;0,5;0,75;0;0,75;0;0;0,5;0,75;1;0;1;0,75;0;0,5;0,25;0,75;1
root.thermals[9].commandInput;true;true;true;false;false;false;true;false;false;false;true;false;false;false;false;true;false;false;true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;false;true;false;true;false;false;false;false;false;true;false;true;false;true;false;false;false;false;false;false;false;true;true;false;false;false;true;false;false;true;false;false;false;true;false;false;false;true;false;false;false;false;false;true;false;false;true;false;false;false;false;false;true;true;false;false;false;false;false;true;false;true;false
root.thermals[9].temperatureOutput;5;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;5,5;4;4,5;3;3,5;4;4,5;5;5,5;4;4,5;3;3,5;2;2,5;3;3,5;4;4,5;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;4;4,5;3;3,5;4;2,5;3;3,5;4;4,5;5;3,5;2;2,5;3;3,5;4;4,5;3;3,5;2;2,5
root.thermals[9].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[9].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[9].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[9].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[9].consumptionOutput;-200;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;0;-200;0;0;0;0;0;-200;0;-200;0;-200;0;0;0;0;0;0;0;-200;-200;0;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;0;-200;0;0;0;0;0;-200;-200;0;0;0;0;0;-200;0;-200;0
root.thermals[9].balanceOutput;-200;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;0;-200;0;0;0;0;0;-200;0;-200;0;-200;0;0;0;0;0;0;0;-200;-200;0;0;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;0;-200;0;0;0;0;0;-200;-200;0;0;0;0;0;-200;0;-200;0
root.costOutput;0;0,111;0,111;0,111;0,222;0,333;0,618;0,806;0,896;1,007;1,061;1,172;1,307;1,307;1,418;1,528;1,663;1,774;2,174;2,332;2,445;2,445;2,471;2,599;2,725;2,727;2,787;2,878;2,878;2,976;3,139;3,198;3,206;3,399;3,456;3,498;3,563;3,646;3,806;3,95;4,105;4,125;4,138;4,176;4,493;4,885;5,306;6,296;6,407;6,846;6,907;6,945;7,014;7,754;8,024;8,029;8,16;8,162;8,606;8,609;8,63;8,672;8,673;8,725;8,789;8,848;8,853;8,931;8,933;8,933;9,029;9,13;9,233;9,233;9,477;9,477;9,505;9,505;9,523;9,74;9,874;9,985;10,056;10,056;10,167;10,238;10,456;10,51;10,621;10,621;10,649;10,649;10,659;10,77;10,825;11,075
root.temperatureOutput;5;3,5;2;2,5;3;3,5;2,8;2,7;3;3,5;2,6;3,1;3,4;3,9;4,4;2,9;3,2;3,7;2,4;2,5;3;3,5;3;3,3;3,6;3,7;2,6;3,1;3,2;3,5;4;4,5;3,8;4,1;3;3,5;3;3,5;2,4;2,9;3,2;3,7;2,4;2,7;3;3,5;2;2,5;3;3,5;3,6;3,5;4;4,3;2,8;2,9;3;3,5;4;3,1;3;3,5;2,8;3,1;3,4;3,9;2,4;2,9;3,4;3,7;2,2;2,5;3;3,5;3;3,5;3;3,5;3,2;2,9;3,2;3,7;2,6;3,1;3,6;3,7;3,4;2,5;3;3,5;3;3,5;3,4;3,9;3;2,5
root.levelOutput;10.000;9.900;7.801;7.722,99;8.645,76;9.559,302;10.463,709;11.359,072;9.245,482;7.153,027;7.081,497;5.010,682;5.960,575;5.900,969;6.841,959;6.773,54;7.705,804;5.628,746;6.572,459;7.506,734;5.431,667;5.377,35;5.323,577;6.270,341;7.207,638;7.135,561;7.064,206;7.993,564;7.913,628;8.834,492;6.746,147;7.678,685;7.601,898;5.525,879;3.470,621;3.435,914;4.401,555;4.357,54;2.313,964;2.290,825;2.267,916;3.245,237;4.212,785;5.170,657;5.118,95;5.067,761;3.017,083;986,913;1.977,043;1.957,273;2.937,7;3.908,323;4.869,24;2.820,548;792,342;1.784,419;1.766,575;2.748,909;721,42;714,205;707,063;699,993;692,993;1.686,063;2.669,202;3.642,51;1.606,085;2.590,024;2.564,124;2.538,483;2.513,098;487,967;1.483,087;1.468,256;2.453,574;2.429,038;404,748;400,7;396,693;1.392,726;2.378,799;3.355,011;3.321,461;3.288,246;4.255,364;2.212,81;3.190,682;3.158,775;4.127,188;4.085,916;4.045,057;4.004,606;3.964,56;1.924,914;1.905,665;2.886,609
root.probabilityOutput;1;1;1;0,5;0,25;0,5;0,5;0,75;0,75;0;0,5;0;0,5;0;0;1;0,25;0;0,75;1;0,25;0,75;0,75;0,25;0,5;0,5;0,75;0;0,75;1;0;0;0,5;0,25;0,75;0,25;1;0,25;0,75;0,5;0,25;0,75;0,5;0,75;0,75;0,75;1;1;0;1;0,25;0,5;0,5;0,25;1;0,5;1;0,25;0;0,75;0,75;0,5;0,5;0,5;0,25;0;1;0;0;0,5;1;0,75;0,75;0,25;0,5;0,25;1;0,75;0,5;0,5;0,75;0;0,75;0;0;0,5;0,75;1;0;1;0,75;0;0,5;0,25;0,75;1
