Port;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95
root.thermals[7].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[7].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[7].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;0;0;-200;0;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;-200;0;-200;-200;0;0;0;0;-200;-200;0;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[7].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;0;0;-200;0;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;-200;0;-200;-200;0;0;0;0;-200;-200;0;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[8].probabilityInput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
root.thermals[8].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;false;true;false;false;false;true;false;false;false;false;true;false;false;false;true;true;false;false;false;false;true;true;false;false;false;true;false;true;false;false;true;false;false;false;false;false;false;true;false;true;false;false;false;true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[8].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;5,5;6;6,5;7;5,5;6;6,5;7;7,5;6;6,5;7;7,5;6;4,5;5;5,5;6;6,5;5;3,5;4;4,5;5;3,5;4;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;4;2,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;4;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5
root.thermals[8].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[8].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[8].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[8].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[8].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;0;-200;-200;0;0;0;0;-200;-200;0;0;0;-200;0;-200;0;0;-200;0;0;0;0;0;0;-200;0;-200;0;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[8].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;0;-200;-200;0;0;0;0;-200;-200;0;0;0;-200;0;-200;0;0;-200;0;0;0;0;0;0;-200;0;-200;0;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[9].probabilityInput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
root.thermals[9].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;true;false;false;false;true;false;false;false;true;false;false;false;true;false;false;false;true;true;false;false;false;false;false;true;true;false;true;false;true;false;false;false;false;false;true;true;false;false;false;false;false;true;false;false;false;false;false;true;false;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[9].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;7;7,5;8;6,5;7;7,5;8;6,5;7;7,5;8;6,5;7;7,5;8;6,5;5;5,5;6;6,5;7;7,5;6;4,5;5;3,5;4;2,5;3;3,5;4;4,5;5;3,5;2;2,5;3;3,5;4;4,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;6;6,5;7;7,5;6;6,5;7;7,5;6;4,5;5;5,5;4;4,5;5;5,5;6;4,5;5;5,5;4;4,5
root.thermals[9].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[9].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[9].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[9].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[9].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;-200;0;0;0;0;0;-200;-200;0;-200;0;-200;0;0;0;0;0;-200;-200;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[9].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;-200;0;0;0;0;0;-200;-200;0;-200;0;-200;0;0;0;0;0;-200;-200;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.costOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001;0,005;0,005;0,006;0,007;0,017;0,021;0,022;0,025;0,025;0,028;0,029;0,034;0,038;0,04;0,04;0,042;0,042;0,042;0,042;0,042;0,05;0,052;0,052;0,055;0,055;0,066;0,101;0,104;0,143;0,194;0,216;0,233;0,261;0,287;0,309;0,325;0,351;0,403;0,417;0,437;0,446;0,459;0,476;0,5;0,56;0,577;0,577;0,582;0,582;0,59;0,592;0,592;0,592;0,592;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593;0,593
root.temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,3;4,4;4,9;5,2;5,5;5,4;5,5;5,8;5,9;6,4;6,5;6,6;6,5;6,4;6,3;6,4;6,1;6;5,7;5,2;4,5;5;5,5;6;5,9;5,8;6,1;6,6;6,1;6,2;6,3;5,8;5,1;4,6;4,1;3,6;3,1;3;3,5;3,6;4,1;4,6;3,5;2,8;2,5;3;3,5;3;3,1;3;3,5;3,8;4,1;4,4;4,7;3,2;3,5;4;4,5;5;5,5;6;6,5;5;5,5;6;6,5;5;3,5;4;4,5;3;3,5;4;4,5;5;3,5;4;4,5;3;3,5
root.levelOutput;10.000;9.900;7.801;5.722,99;5.665,76;5.609,10;5.553,01;3.497,48;3.462,51;3.427,88;3.393,60;1.359,67;1.346,07;1.332,61;1.319,28;1.306,09;1.293,03;1.280,10;1.267,30;1.254,63;1.242,08;1.229,66;1.217,36;1.205,19;1.193,14;1.181,21;1.169,39;1.157,70;1.146,12;1.134,66;1.123,31;1.112,08;1.100,96;1.089,95;1.079,05;1.068,26;2.057,58;3.037,00;4.006,63;4.966,57;5.916,90;6.857,73;7.789,15;8.711,26;9.624,15;10.527,91;11.422,63;12.308,40;13.185,32;14.053,47;14.912,93;15.763,80;16.606,16;17.440,10;18.265,70;19.083,04;19.892,21;19.693,29;19.496,36;19.301,40;19.108,38;19.917,30;19.718,12;19.520,94;19.325,73;19.132,48;18.941,15;18.751,74;18.564,22;18.378,58;16.194,79;16.032,85;15.872,52;15.713,79;15.556,66;15.401,09;15.247,08;15.094,61;12.943,66;12.814,22;12.686,08;12.559,22;10.433,63;8.329,29;8.246,00;8.163,54;6.081,90;6.021,09;5.960,87;5.901,27;5.842,25;3.783,83;3.745,99;3.708,53;1.671,45;1.654,73
root.probabilityOutput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
