Port;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95
root.thermals[7].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[7].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[7].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[7].consumptionOutput;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0
root.thermals[7].balanceOutput;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0
root.thermals[8].probabilityInput;0,5;1;0,75;0;0;0,75;1;0;0,25;0;0,75;1;0,25;0,75;0,75;0,75;1;0,5;0,75;1;0;1;0,25;1;0,25;0;0,25;1;1;0,25;0,25;0,5;0,25;1;0,5;0,75;0,25;0,25;0;0,5;0,75;0,75;0,5;0;0;0;0;0,75;1;0,25;0,5;0,5;0;1;0,25;0,5;0;0,75;0,25;0;1;0,5;0;0,5;0;0,25;1;0,75;1;1;0,75;1;0,5;0;0,75;0,25;1;0;0,25;0,25;0,75;0,5;1;0,25;0,75;0;0,25;0,25;0,5;0;1;0,5;0,5;0,5;0,75;0,75
root.thermals[8].commandInput;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false
root.thermals[8].temperatureOutput;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5
root.thermals[8].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[8].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[8].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[8].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[8].consumptionOutput;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0
root.thermals[8].balanceOutput;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0
root.thermals[9].probabilityInput;0,5;1;0,75;0;0;0,75;1;0;0,25;0;0,75;1;0,25;0,75;0,75;0,75;1;0,5;0,75;1;0;1;0,25;1;0,25;0;0,25;1;1;0,25;0,25;0,5;0,25;1;0,5;0,75;0,25;0,25;0;0,5;0,75;0,75;0,5;0;0;0;0;0,75;1;0,25;0,5;0,5;0;1;0,25;0,5;0;0,75;0,25;0;1;0,5;0;0,5;0;0,25;1;0,75;1;1;0,75;1;0,5;0;0,75;0,25;1;0;0,25;0,25;0,75;0,5;1;0,25;0,75;0;0,25;0,25;0,5;0;1;0,5;0,5;0,5;0,75;0,75
root.thermals[9].commandInput;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;false;false;false;true;true;true;true;false;false;false;false;false
root.thermals[9].temperatureOutput;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5
root.thermals[9].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[9].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[9].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[9].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[9].consumptionOutput;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0
root.thermals[9].balanceOutput;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0;0;0;0;0;0;0;0;-200;-200;-200;-200;0;0;0;0;0
root.costOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,105;0,209;0,309;0,405;0,406;0,408;0,411;0,416;0,424;0,436;0,456;0,482;0,498;0,506;0,508;0,508;0,51;0,519;0,539;0,561;0,612;0,682;0,767;0,867;0,975;1,086;1,194;1,293;1,379;1,448;1,5;1,534;1,554;1,563;1,565;1,565;1,567;1,575;1,591;1,618;1,637;1,65;1,658;1,663;1,666;1,668;1,669;1,669;1,669;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67;1,67
root.temperatureOutput;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;3,5;2;2,5;3;3,5;4;4,5
root.levelOutput;10.000;9.900;9.801;9.702,99;9.605,96;9.509,9;9.414,801;7.320,653;5.247,447;3.194,972;1.163,023;1.151,393;1.139,879;1.128,48;1.117,195;1.106,023;1.094,963;1.084,013;1.073,173;1.062,441;1.051,817;1.041,299;1.030,886;1.020,577;1.010,371;1.000,267;990,265;980,362;970,558;960,853;951,244;941,732;932,315;922,991;1.913,762;2.894,624;3.865,678;4.827,021;5.778,751;5.720,963;5.663,754;5.607,116;6.551,045;7.485,534;8.410,679;9.326,572;10.233,307;11.130,974;12.019,664;12.899,467;13.770,472;14.632,768;15.486,44;16.331,576;17.168,26;16.996,577;16.826,612;16.658,345;16.491,762;17.326,844;18.153,576;18.972,04;19.782,32;19.584,497;19.388,652;19.194,765;19.002,817;18.812,789;18.624,661;18.438,415;18.254,031;16.071,49;13.910,775;11.771,668;9.653,951;9.557,411;9.461,837;9.367,219;9.273,547;9.180,811;9.089,003;8.998,113;8.908,132;8.819,051;8.730,86;8.643,552;8.557,116;6.471,545;4.406,829;2.362,761;339,134;335,742;332,385;329,061;325,77;322,513
root.probabilityOutput;0,5;1;0,75;0;0;0,75;1;0;0,25;0;0,75;1;0,25;0,75;0,75;0,75;1;0,5;0,75;1;0;1;0,25;1;0,25;0;0,25;1;1;0,25;0,25;0,5;0,25;1;0,5;0,75;0,25;0,25;0;0,5;0,75;0,75;0,5;0;0;0;0;0,75;1;0,25;0,5;0,5;0;1;0,25;0,5;0;0,75;0,25;0;1;0,5;0;0,5;0;0,25;1;0,75;1;1;0,75;1;0,5;0;0,75;0,25;1;0;0,25;0,25;0,75;0,5;1;0,25;0,75;0;0,25;0,25;0,5;0;1;0,5;0,5;0,5;0,75;0,75
